0,Europe
1,SouthernAfrica
2,SouthernAfrica
3,SouthernAfrica
4,SouthernAfrica
5,SouthernAfrica
6,SouthernAfrica
7,SouthernAfrica
8,SouthernAfrica
9,SouthernAfrica
10,SouthernAfrica
11,SouthernAfrica
12,SouthernAfrica
13,SouthernAfrica
14,SouthernAfrica
15,SouthernAfrica
16,SouthernAfrica
17,SouthernAfrica
18,SouthernAfrica
19,SouthernAfrica
20,SouthernAfrica
21,SouthernAfrica
22,SouthernAfrica
23,SouthernAfrica
24,SouthernAfrica
25,SouthernAfrica
26,SouthernAfrica
27,SouthernAfrica
28,Europe
29,Europe
30,Europe
31,Europe
32,Europe
33,Europe
34,Europe
35,Europe
36,Europe
37,Europe
38,Europe
39,HornOfAfrica
40,HornOfAfrica
41,HornOfAfrica
43,Asia
44,Asia
45,Asia
46,Asia
47,Asia
48,Europe
49,Europe
50,Europe
51,Europe
52,Europe
53,Europe
54,Europe
55,Europe
56,EastAfrica
57,SouthernAfrica
58,SouthernAfrica
59,SouthernAfrica
60,SouthernAfrica
61,SouthernAfrica
62,SouthernAfrica
63,SouthernAfrica
64,SouthernAfrica
65,SouthernAfrica
66,SouthernAfrica
67,SouthernAfrica
68,SouthernAfrica
69,SouthernAfrica
70,SouthernAfrica
71,SouthernAfrica
72,SouthernAfrica
73,SouthernAfrica
74,SouthernAfrica
75,SouthernAfrica
76,SouthernAfrica
77,SouthernAfrica
78,SouthernAfrica
79,SouthernAfrica
80,SouthernAfrica
81,SouthernAfrica
82,SouthernAfrica
83,SouthernAfrica
84,SouthernAfrica
85,SouthernAfrica
86,SouthernAfrica
87,SouthernAfrica
88,SouthernAfrica
89,SouthernAfrica
90,SouthernAfrica
91,SouthernAfrica
92,SouthernAfrica
93,SouthernAfrica
94,SouthernAfrica
95,SouthernAfrica
96,SouthernAfrica
97,SouthernAfrica
98,SouthernAfrica
99,SouthernAfrica
101,Europe
102,Europe
103,Europe
104,Europe
105,Europe
106,Europe
107,Europe
108,Europe
109,Europe
110,Europe
111,Europe
112,Europe
113,Europe
114,Europe
115,WestAfrica
116,HornOfAfrica
117,HornOfAfrica
118,HornOfAfrica
119,SouthAfrica
120,SouthAfrica
121,SouthAfrica
122,SouthAfrica
123,SouthAfrica
124,SouthAfrica
125,SouthAfrica
126,SouthAfrica
127,SouthAfrica
128,SouthAfrica
129,SouthAfrica
130,SouthAfrica
131,SouthAfrica
132,SouthAfrica
133,SouthAfrica
134,SouthAfrica
135,SouthAfrica
136,SouthAfrica
137,SouthAfrica
138,SouthAfrica
139,SouthAfrica
140,SouthAfrica
141,SouthAfrica
142,SouthAfrica
143,CentralAfrica
144,SouthAmerica
145,SouthAmerica
146,SouthAmerica
147,Europe
148,SouthAmerica
149,SouthAmerica
150,SouthAmerica
151,SouthAmerica
152,SouthernAfrica
153,SouthernAfrica
154,SouthernAfrica
155,SouthernAfrica
156,SouthernAfrica
157,SouthernAfrica
158,SouthernAfrica
159,SouthernAfrica
160,SouthernAfrica
161,SouthernAfrica
162,SouthernAfrica
163,SouthernAfrica
164,SouthernAfrica
165,SouthernAfrica
166,SouthernAfrica
167,SouthernAfrica
168,SouthernAfrica
169,SouthernAfrica
170,SouthernAfrica
171,SouthernAfrica
172,SouthernAfrica
173,SouthernAfrica
174,SouthernAfrica
175,SouthernAfrica
176,SouthernAfrica
177,SouthernAfrica
178,SouthernAfrica
179,SouthernAfrica
180,SouthernAfrica
181,SouthernAfrica
182,SouthernAfrica
183,SouthernAfrica
184,SouthernAfrica
185,SouthernAfrica
186,SouthernAfrica
187,SouthernAfrica
188,SouthernAfrica
189,SouthernAfrica
190,SouthernAfrica
191,SouthernAfrica
192,SouthernAfrica
193,SouthernAfrica
194,SouthernAfrica
195,SouthernAfrica
196,SouthernAfrica
197,SouthernAfrica
198,SouthernAfrica
199,SouthernAfrica
200,SouthernAfrica
201,SouthernAfrica
202,SouthernAfrica
203,SouthernAfrica
204,SouthernAfrica
205,SouthernAfrica
206,SouthernAfrica
207,SouthernAfrica
208,SouthernAfrica
209,SouthernAfrica
210,SouthernAfrica
211,SouthernAfrica
212,SouthernAfrica
213,SouthernAfrica
214,SouthernAfrica
215,SouthernAfrica
216,SouthernAfrica
217,SouthernAfrica
218,SouthernAfrica
219,SouthernAfrica
220,SouthernAfrica
221,SouthernAfrica
224,Europe
225,Europe
226,Europe
227,Europe
228,Asia
229,Asia
230,Asia
231,Asia
232,WestAfrica
233,WestAfrica
234,Europe
235,Europe
236,Europe
237,Europe
238,Europe
239,Europe
240,Europe
241,EastAfrica
242,EastAfrica
243,EastAfrica
244,EastAfrica
245,EastAfrica
246,EastAfrica
247,EastAfrica
248,EastAfrica
249,EastAfrica
250,EastAfrica
251,EastAfrica
252,EastAfrica
254,Europe
255,Europe
256,Europe
257,NorthAmerica
258,NorthAmerica
259,SouthAmerica
260,SouthAmerica
261,HornOfAfrica
262,HornOfAfrica
263,SouthAfrica
264,SouthAfrica
265,SouthAfrica
266,SouthAfrica
267,SouthAfrica
268,SouthAfrica
269,SouthAfrica
270,SouthAfrica
271,SouthAfrica
272,SouthAfrica
273,SouthAfrica
274,SouthAfrica
275,SouthAfrica
276,SouthAfrica
277,SouthAfrica
278,SouthAfrica
279,SouthAfrica
280,SouthAfrica
281,SouthAfrica
282,SouthAfrica
283,SouthAfrica
284,SouthAfrica
285,SouthAfrica
286,SouthAfrica
287,SouthAfrica
288,SouthAfrica
289,SouthAfrica
290,SouthAfrica
291,SouthAfrica
292,SouthAfrica
293,SouthAfrica
294,SouthAfrica
295,SouthAfrica
296,SouthAfrica
297,SouthAfrica
298,SouthAfrica
299,SouthAfrica
300,SouthAfrica
301,SouthAfrica
302,SouthAfrica
303,SouthAfrica
304,SouthAfrica
305,SouthAfrica
306,SouthAfrica
307,SouthAfrica
308,SouthAfrica
309,SouthAfrica
310,SouthAfrica
311,SouthAfrica
312,SouthAfrica
313,SouthAfrica
314,SouthAfrica
315,SouthAfrica
316,SouthAfrica
317,SouthAfrica
318,SouthAfrica
319,SouthAfrica
320,SouthAfrica
321,SouthAfrica
322,SouthAfrica
323,SouthAfrica
324,SouthAfrica
325,SouthAfrica
326,SouthAfrica
327,SouthAfrica
328,SouthAfrica
329,SouthAfrica
330,SouthAfrica
331,SouthAfrica
332,SouthAfrica
333,SouthAfrica
334,SouthAfrica
335,SouthAfrica
336,SouthAfrica
337,SouthAfrica
338,SouthAfrica
339,SouthAfrica
340,SouthAfrica
341,CentralAfrica
342,CentralAfrica
343,CentralAfrica
344,CentralAfrica
345,CentralAfrica
346,CentralAfrica
347,SouthernAfrica
348,SouthernAfrica
349,SouthernAfrica
350,SouthAmerica
351,Europe
352,EastAfrica
353,EastAfrica
354,EastAfrica
355,EastAfrica
356,EastAfrica
357,EastAfrica
358,EastAfrica
359,EastAfrica
360,EastAfrica
361,EastAfrica
362,EastAfrica
363,EastAfrica
364,EastAfrica
365,EastAfrica
366,EastAfrica
367,EastAfrica
368,EastAfrica
369,EastAfrica
370,EastAfrica
371,EastAfrica
372,EastAfrica
373,EastAfrica
374,EastAfrica
375,EastAfrica
376,EastAfrica
377,EastAfrica
378,EastAfrica
379,EastAfrica
380,EastAfrica
381,EastAfrica
382,EastAfrica
383,EastAfrica
384,EastAfrica
385,EastAfrica
386,EastAfrica
387,EastAfrica
388,EastAfrica
389,EastAfrica
390,EastAfrica
391,EastAfrica
392,EastAfrica
393,EastAfrica
394,EastAfrica
395,EastAfrica
396,EastAfrica
397,EastAfrica
398,EastAfrica
399,EastAfrica
400,EastAfrica
401,EastAfrica
402,EastAfrica
403,EastAfrica
404,EastAfrica
405,EastAfrica
406,EastAfrica
407,EastAfrica
408,EastAfrica
409,EastAfrica
410,EastAfrica
411,EastAfrica
412,EastAfrica
413,EastAfrica
414,EastAfrica
415,EastAfrica
416,EastAfrica
417,EastAfrica
418,EastAfrica
419,EastAfrica
420,EastAfrica
421,EastAfrica
422,EastAfrica
423,EastAfrica
424,EastAfrica
425,EastAfrica
426,EastAfrica
427,EastAfrica
428,EastAfrica
429,EastAfrica
430,EastAfrica
431,EastAfrica
432,EastAfrica
433,EastAfrica
434,EastAfrica
435,EastAfrica
436,EastAfrica
437,EastAfrica
438,EastAfrica
439,EastAfrica
440,EastAfrica
441,EastAfrica
442,EastAfrica
443,SouthAmerica
444,SouthAmerica
445,SouthAmerica
446,SouthAmerica
447,SouthAmerica
448,SouthAmerica
449,SouthAmerica
450,SouthAmerica
451,SouthAmerica
452,SouthAmerica
453,SouthAmerica
454,SouthAmerica
455,SouthAmerica
456,SouthAmerica
457,CentralAfrica
458,CentralAfrica
459,CentralAfrica
460,CentralAfrica
461,CentralAfrica
462,CentralAfrica
463,CentralAfrica
465,Europe
466,Europe
467,HornOfAfrica
468,Europe
469,Asia
470,Asia
471,Asia
472,Asia
473,Asia
474,Asia
475,SouthernAfrica
476,SouthernAfrica
477,SouthernAfrica
478,SouthernAfrica
479,SouthernAfrica
480,SouthernAfrica
481,SouthernAfrica
482,SouthernAfrica
483,SouthernAfrica
484,SouthernAfrica
485,SouthernAfrica
486,SouthernAfrica
487,SouthernAfrica
488,SouthernAfrica
489,SouthernAfrica
490,SouthernAfrica
491,SouthernAfrica
492,SouthernAfrica
493,SouthernAfrica
494,SouthernAfrica
495,SouthernAfrica
496,SouthernAfrica
497,SouthernAfrica
498,SouthernAfrica
499,SouthernAfrica
500,SouthernAfrica
501,SouthernAfrica
502,SouthernAfrica
503,SouthernAfrica
504,SouthernAfrica
505,SouthernAfrica
506,SouthernAfrica
507,SouthernAfrica
508,SouthernAfrica
509,SouthernAfrica
510,SouthernAfrica
511,SouthernAfrica
512,SouthernAfrica
513,SouthernAfrica
514,SouthernAfrica
515,SouthernAfrica
516,SouthernAfrica
517,SouthernAfrica
518,SouthernAfrica
519,SouthernAfrica
520,SouthernAfrica
521,SouthernAfrica
522,SouthernAfrica
523,SouthernAfrica
524,SouthernAfrica
525,SouthernAfrica
526,SouthernAfrica
527,SouthernAfrica
528,SouthernAfrica
529,SouthernAfrica
530,SouthernAfrica
531,SouthernAfrica
532,SouthernAfrica
533,SouthernAfrica
534,SouthernAfrica
535,SouthernAfrica
536,WestAfrica
537,WestAfrica
538,WestAfrica
539,SouthAfrica
540,SouthAfrica
541,SouthAfrica
542,SouthAfrica
543,SouthAfrica
544,SouthAfrica
545,SouthAfrica
546,SouthAfrica
547,SouthAfrica
548,SouthAfrica
549,SouthAfrica
550,SouthAfrica
551,SouthAfrica
552,SouthAfrica
553,SouthAfrica
554,SouthAfrica
555,SouthAfrica
556,SouthAfrica
557,SouthAfrica
558,SouthAfrica
559,SouthAfrica
560,SouthAfrica
561,SouthAfrica
562,SouthAfrica
563,SouthAfrica
564,SouthAfrica
565,SouthAfrica
566,SouthAfrica
567,SouthAfrica
568,SouthAfrica
569,SouthAfrica
570,SouthAfrica
571,SouthAfrica
572,SouthAfrica
573,SouthAfrica
574,SouthAfrica
575,SouthAfrica
576,SouthAfrica
577,SouthAfrica
578,SouthAfrica
579,SouthAfrica
580,SouthAfrica
581,SouthAfrica
582,SouthAfrica
583,SouthAfrica
584,SouthAfrica
585,SouthAfrica
586,EastAfrica
587,EastAfrica
588,EastAfrica
589,EastAfrica
590,EastAfrica
591,EastAfrica
592,EastAfrica
593,HornOfAfrica
594,HornOfAfrica
595,SouthAfrica
596,SouthAfrica
597,SouthAfrica
598,SouthAfrica
599,SouthAfrica
600,SouthAfrica
601,SouthAfrica
602,SouthAfrica
603,SouthAfrica
604,SouthAfrica
605,SouthAfrica
606,SouthAfrica
607,SouthAfrica
608,SouthAfrica
609,SouthAfrica
610,SouthAfrica
611,SouthAfrica
612,SouthAfrica
613,SouthAfrica
614,SouthAfrica
615,SouthAfrica
616,SouthAfrica
617,SouthAfrica
618,SouthAfrica
619,SouthAfrica
620,SouthAfrica
621,SouthAfrica
622,SouthAfrica
623,SouthAfrica
624,SouthAfrica
625,SouthAfrica
626,SouthAfrica
627,SouthAfrica
628,SouthAfrica
629,SouthAfrica
630,SouthAfrica
631,SouthAfrica
632,SouthAfrica
633,SouthAfrica
634,SouthAfrica
635,SouthAfrica
636,SouthAfrica
637,SouthAfrica
638,SouthAfrica
639,SouthAfrica
640,SouthAfrica
641,SouthAfrica
642,SouthAfrica
643,SouthAfrica
644,SouthAfrica
645,SouthAfrica
646,SouthAfrica
647,SouthAfrica
648,SouthAfrica
649,SouthAfrica
650,SouthAfrica
651,SouthAfrica
652,SouthAfrica
653,SouthAfrica
654,SouthAfrica
655,SouthAfrica
656,SouthAfrica
657,SouthAfrica
658,SouthAfrica
659,SouthAfrica
660,SouthAfrica
661,SouthAfrica
662,SouthAfrica
663,SouthAfrica
664,SouthAfrica
665,SouthAfrica
666,SouthAfrica
667,SouthAfrica
668,SouthAfrica
669,SouthAfrica
670,SouthAfrica
671,SouthAfrica
672,SouthAfrica
673,SouthAfrica
674,SouthAfrica
675,SouthAfrica
676,SouthAfrica
677,SouthAfrica
678,SouthAfrica
679,SouthAfrica
680,SouthAfrica
681,SouthAfrica
682,SouthAfrica
683,SouthAfrica
684,SouthAfrica
685,SouthAfrica
686,SouthAfrica
687,SouthAfrica
688,SouthAfrica
689,SouthAfrica
690,SouthAfrica
691,SouthAfrica
692,SouthAfrica
693,SouthAfrica
694,SouthAfrica
695,SouthAfrica
696,SouthAfrica
697,SouthAfrica
698,SouthAfrica
699,SouthAfrica
700,SouthAfrica
701,SouthAfrica
702,SouthAfrica
703,SouthAfrica
704,SouthAfrica
705,SouthAfrica
706,SouthAfrica
707,SouthAfrica
708,SouthAfrica
709,SouthAfrica
710,SouthAfrica
711,SouthAfrica
712,SouthAfrica
713,SouthAfrica
714,SouthAfrica
715,SouthAfrica
716,SouthAfrica
717,SouthAfrica
718,SouthAfrica
719,SouthAfrica
720,SouthAfrica
721,SouthAfrica
722,SouthAfrica
723,SouthAfrica
724,SouthAfrica
725,SouthAfrica
726,SouthAfrica
